"Function","Agency","Fund Type","FP Category","Fund","Subfund","Subfund Name","2025-26  Estimates","2024-25  Estimates","2023-24  Actuals","2022-23  Actuals","2021-22  Actuals","2020-21  Actuals","2019-20  Actuals","2018-19  Actuals","2017-18  Actuals","2016-17  Actuals","2015-16  Actuals","2014-15  Actuals","2013-14  Actuals","2012-13  Actuals","2011-12  Actuals","2010-11  Actuals","2009-10  Actuals","2008-09  Actuals","2007-08  Actuals","2006-07  Actuals","2005-06  Actuals","2004-05  Actuals","2003-04  Actuals","2002-03  Actuals","2001-02  Actuals","2000-01  Actuals","1999-00  Actuals","1998-99  Actuals","1997-98  Actuals","1996-97  Actuals","1995-96  Actuals","1994-95  Actuals"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Personal Service","Miscellaneous State Special Revenue","22011","Public Service","284000.0","284000.0","255000.0","244000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","145000.0","136000.0","137000.0","141000.0","138000.0","134000.0","134000.0","128000.0","125000.0","114000.0","126000.0","113000.0","165000.0","183000.0","0.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22020","Comm Feed Lic","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19000.0","2000.0","1000.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Assistance and Grants","Miscellaneous State Special Revenue","22025","Comm Svce Assis","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45000.0","0.0","0.0","368000.0","1214000.0","1649000.0","1138000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Fringe Benefits","Miscellaneous State Special Revenue","22029","Plant Industry","486000.0","486000.0","30000.0","30000.0","2000.0","318000.0","69000.0","373000.0","34000.0","185000.0","92000.0","178000.0","108000.0","184000.0","169000.0","162000.0","145000.0","121000.0","105000.0","130000.0","106000.0","65000.0","7000.0","1000.0","9000.0","12000.0","4000.0","-2000.0","17000.0","24000.0","21000.0","15000.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Indirect Costs","Miscellaneous State Special Revenue","22029","Plant Industry","26000.0","26000.0","1000.0","1000.0","0.0","14000.0","4000.0","21000.0","2000.0","9000.0","4000.0","14000.0","6000.0","8000.0","13000.0","13000.0","13000.0","12000.0","9000.0","11000.0","9000.0","6000.0","1000.0","0.0","0.0","2000.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22029","Plant Industry","91000.0","91000.0","2000.0","4000.0","5000.0","8000.0","0.0","1000.0","3000.0","2000.0","0.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-27000.0","99000.0","1000.0","1000.0","1000.0","102000.0","3000.0","3000.0","3000.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Personal Service","Miscellaneous State Special Revenue","22029","Plant Industry","809000.0","809000.0","52000.0","48000.0","7000.0","510000.0","108000.0","505000.0","110000.0","288000.0","261000.0","219000.0","279000.0","258000.0","350000.0","350000.0","346000.0","270000.0","234000.0","280000.0","254000.0","151000.0","55000.0","36000.0","32000.0","23000.0","14000.0","1000.0","30000.0","68000.0","68000.0","67000.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Fringe Benefits","Miscellaneous State Special Revenue","22118","Animal Populati","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7000.0","42000.0","49000.0","25000.0","29000.0","36000.0","20000.0","20000.0","35000.0","25000.0","23000.0","14000.0","13000.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Indirect Costs","Miscellaneous State Special Revenue","22118","Animal Populati","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1000.0","4000.0","4000.0","2000.0","3000.0","4000.0","3000.0","3000.0","0.0","4000.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22118","Animal Populati","876000.0","876000.0","872000.0","1092000.0","650000.0","650000.0","867000.0","867000.0","867000.0","867000.0","850000.0","684000.0","867000.0","974000.0","1459000.0","0.0","849000.0","1094000.0","930000.0","419000.0","361000.0","290000.0","210000.0","273000.0","381000.0","425000.0","425000.0","474000.0","271000.0","50000.0","0.0","0.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Personal Service","Miscellaneous State Special Revenue","22118","Animal Populati","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","84000.0","105000.0","67000.0","44000.0","69000.0","62000.0","87000.0","115000.0","107000.0","74000.0","54000.0","42000.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Fringe Benefits","Miscellaneous State Special Revenue","22137","Pet Dealer","0.0","0.0","27000.0","32000.0","30000.0","11000.0","28000.0","56000.0","8000.0","14000.0","0.0","0.0","0.0","18000.0","5000.0","24000.0","21000.0","10000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Indirect Costs","Miscellaneous State Special Revenue","22137","Pet Dealer","0.0","0.0","1000.0","2000.0","1000.0","0.0","2000.0","3000.0","0.0","1000.0","0.0","0.0","0.0","1000.0","1000.0","2000.0","2000.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22137","Pet Dealer","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2000.0","1000.0","48000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Personal Service","Miscellaneous State Special Revenue","22137","Pet Dealer","0.0","0.0","41000.0","50000.0","48000.0","17000.0","45000.0","87000.0","12000.0","24000.0","0.0","0.0","0.0","0.0","37000.0","49000.0","51000.0","32000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Fringe Benefits","Miscellaneous State Special Revenue","22149","Motor Fuel Qual","768000.0","768000.0","698000.0","772000.0","678000.0","772000.0","895000.0","1131000.0","554000.0","722000.0","770000.0","517000.0","602000.0","444000.0","480000.0","491000.0","538000.0","594000.0","545000.0","495000.0","614000.0","572000.0","266000.0","165000.0","287000.0","220000.0","260000.0","225000.0","296000.0","271000.0","245000.0","165000.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Indirect Costs","Miscellaneous State Special Revenue","22149","Motor Fuel Qual","39000.0","39000.0","28000.0","38000.0","30000.0","35000.0","48000.0","49000.0","32000.0","33000.0","28000.0","32000.0","23000.0","19000.0","34000.0","37000.0","48000.0","54000.0","82000.0","2000.0","52000.0","58000.0","31000.0","24000.0","0.0","31000.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22149","Motor Fuel Qual","1227000.0","1227000.0","1051000.0","545000.0","708000.0","901000.0","745000.0","829000.0","906000.0","1123000.0","854000.0","980000.0","754000.0","1201000.0","1980000.0","736000.0","1413000.0","164000.0","1433000.0","634000.0","933000.0","918000.0","851000.0","708000.0","883000.0","1151000.0","1000000.0","796000.0","1147000.0","1103000.0","1138000.0","1184000.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Personal Service","Miscellaneous State Special Revenue","22149","Motor Fuel Qual","1274000.0","1271000.0","1120000.0","1212000.0","1234000.0","1256000.0","1343000.0","1251000.0","1166000.0","1266000.0","1115000.0","980000.0","915000.0","1022000.0","924000.0","1067000.0","1190000.0","1299000.0","1229000.0","1066000.0","1102000.0","1048000.0","989000.0","1022000.0","929000.0","911000.0","841000.0","812000.0","787000.0","779000.0","790000.0","739000.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Fringe Benefits","Miscellaneous State Special Revenue","22150","Weights Measure","149000.0","149000.0","50000.0","117000.0","119000.0","154000.0","83000.0","157000.0","77000.0","88000.0","117000.0","138000.0","76000.0","112000.0","50000.0","88000.0","89000.0","87000.0","74000.0","80000.0","90000.0","78000.0","42000.0","32000.0","61000.0","45000.0","51000.0","48000.0","66000.0","58000.0","51000.0","40000.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Indirect Costs","Miscellaneous State Special Revenue","22150","Weights Measure","8000.0","8000.0","2000.0","6000.0","5000.0","7000.0","4000.0","8000.0","3000.0","4000.0","5000.0","9000.0","4000.0","5000.0","4000.0","7000.0","7000.0","8000.0","6000.0","7000.0","8000.0","8000.0","5000.0","5000.0","0.0","6000.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22150","Weights Measure","102000.0","102000.0","35000.0","50000.0","33000.0","11000.0","52000.0","49000.0","50000.0","78000.0","83000.0","50000.0","48000.0","114000.0","-3733000.0","30000.0","68000.0","43000.0","120000.0","25000.0","29000.0","73000.0","50000.0","203000.0","58000.0","7000.0","18000.0","39000.0","66000.0","72000.0","82000.0","94000.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Personal Service","Miscellaneous State Special Revenue","22150","Weights Measure","246000.0","246000.0","179000.0","184000.0","181000.0","199000.0","190000.0","189000.0","256000.0","46000.0","180000.0","257000.0","223000.0","119000.0","122000.0","155000.0","210000.0","197000.0","163000.0","149000.0","181000.0","171000.0","113000.0","176000.0","196000.0","188000.0","162000.0","175000.0","175000.0","168000.0","162000.0","176000.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Assistance and Grants","Miscellaneous State Special Revenue","22184","Wine Industry","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","38000.0","197000.0","1945000.0","804000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Agriculture and Markets, Department of","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22184","Wine Industry","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","95000.0","156000.0","59000.0","4000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Alcoholic Beverage Control, Division of","General Fund","Assistance and Grants","Local Assistance Account","10000","Local Assistnce","0.0","100000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Alcoholic Beverage Control, Division of","General Fund","General State Charges","State Operations Account","10050","State Purposes","0.0","0.0","0.0","42000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Alcoholic Beverage Control, Division of","General Fund","Non-Personal Service","State Operations Account","10050","State Purposes","4362000.0","1915000.0","1527000.0","1370000.0","1076000.0","199000.0","2523000.0","3380000.0","3688000.0","3276000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","186000.0","2043000.0","1995000.0","1449000.0","1384000.0","2096000.0"
"Economic Development and Government Oversight","Alcoholic Beverage Control, Division of","General Fund","Personal Service","State Operations Account","10050","State Purposes","13974000.0","11249000.0","9640000.0","9146000.0","6242000.0","8995000.0","8088000.0","8166000.0","8131000.0","7567000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34000.0","5732000.0","5489000.0","5728000.0","6394000.0","7637000.0"
"Economic Development and Government Oversight","Alcoholic Beverage Control, Division of","Special Revenue Funds - Federal","Fringe Benefits","Federal Miscellaneous Operating Grants Fund","25300","Fed Oper Grant","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5000.0","18000.0","0.0","37000.0","22000.0","25000.0","13000.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Alcoholic Beverage Control, Division of","Special Revenue Funds - Federal","Indirect Costs","Federal Miscellaneous Operating Grants Fund","25300","Fed Oper Grant","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1000.0","4000.0","0.0","7000.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Alcoholic Beverage Control, Division of","Special Revenue Funds - Federal","Non-Personal Service","Federal Miscellaneous Operating Grants Fund","25300","Fed Oper Grant","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24000.0","41000.0","3000.0","30000.0","49000.0","41000.0","0.0","48000.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Alcoholic Beverage Control, Division of","Special Revenue Funds - Federal","Personal Service","Federal Miscellaneous Operating Grants Fund","25300","Fed Oper Grant","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15000.0","53000.0","0.0","127000.0","86000.0","50000.0","95000.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Alcoholic Beverage Control, Division of","Special Revenue Funds - Federal","Fringe Benefits","Federal Miscellaneous Operating Grants Fund","25542","Cares Act","0.0","0.0","0.0","0.0","1607000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Alcoholic Beverage Control, Division of","Special Revenue Funds - Federal","Non-Personal Service","Federal Miscellaneous Operating Grants Fund","25542","Cares Act","0.0","0.0","0.0","0.0","4000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Alcoholic Beverage Control, Division of","Special Revenue Funds - Federal","Personal Service","Federal Miscellaneous Operating Grants Fund","25542","Cares Act","0.0","0.0","0.0","0.0","2785000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Alcoholic Beverage Control, Division of","Special Revenue Funds - Other","Fringe Benefits","Medical Cannabis","23755","MCF-Hlth Operat","915000.0","757000.0","783000.0","715000.0","589000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
